speech,start_time,end_time,start_frame,end_frame,eps,get_frame,character
真沒品味,729020,730340,frame_017484.jpg,frame_017508.jpg,11,frame_017496.jpg,anon
喵夢親的新影片,731530,733250,frame_017544.jpg,frame_017580.jpg,11,frame_017568.jpg,unknown
我買了電子鼓！,731530,733250,frame_017544.jpg,frame_017580.jpg,11,frame_017568.jpg,unknown
總之先敲敲看吧,731530,733250,frame_017544.jpg,frame_017580.jpg,11,frame_017568.jpg,unknown
喵夢親,731670,732680,frame_017544.jpg,frame_017556.jpg,11,frame_017556.jpg,unknown
妳好喵夢喵夢,737330,739280,frame_017688.jpg,frame_017724.jpg,11,frame_017712.jpg,nyamuchi
大家最近怎麼樣,739280,740780,frame_017736.jpg,frame_017760.jpg,11,frame_017748.jpg,nyamuchi
事出突然 我買了電子鼓,740780,744210,frame_017772.jpg,frame_017832.jpg,11,frame_017808.jpg,nyamuchi
之後我也會上傳練習影片,744210,747190,frame_017844.jpg,frame_017904.jpg,11,frame_017880.jpg,anon
好厲害,744920,746070,frame_017868.jpg,frame_017880.jpg,11,frame_017880.jpg,anon
開始喵夢節奏吧,747190,748830,frame_017916.jpg,frame_017952.jpg,11,frame_017940.jpg,anon
不能看了,747460,748830,frame_017928.jpg,frame_017952.jpg,11,frame_017940.jpg,anon
江戶川樂器,751230,754220,frame_018012.jpg,frame_018072.jpg,11,frame_018048.jpg,unknown
所以 怎麼辦,752320,754000,frame_018048.jpg,frame_018072.jpg,11,frame_018060.jpg,unknown
到頭來 新歌和服裝都沒完成,754220,757040,frame_018084.jpg,frame_018144.jpg,11,frame_018120.jpg,taki
對不起 我寫不出歌詞,757450,760110,frame_018168.jpg,frame_018216.jpg,11,frame_018204.jpg,taki
不用勉強自己,760960,762740,frame_018252.jpg,frame_018276.jpg,11,frame_018276.jpg,rana
不勉強自己還能趕得上嗎,764100,765740,frame_018324.jpg,frame_018348.jpg,11,frame_018348.jpg,soyo
不好意思 我想買效果器,766220,769130,frame_018372.jpg,frame_018432.jpg,11,frame_018408.jpg,taki
那又如何,766680,768000,frame_018384.jpg,frame_018408.jpg,11,frame_018408.jpg,taki
來了,769130,769960,frame_018444.jpg,frame_018456.jpg,11,frame_018456.jpg,taki
就是這種的,770420,772670,frame_018480.jpg,frame_018516.jpg,11,frame_018504.jpg,unknown
具體哪一個,772670,773810,frame_018528.jpg,frame_018552.jpg,11,frame_018540.jpg,other
是鏘鏘,773810,775490,frame_018564.jpg,frame_018588.jpg,11,frame_018576.jpg,taki
還是隆隆,775490,777290,frame_018600.jpg,frame_018636.jpg,11,frame_018624.jpg,anon
應該全都要吧,778360,780410,frame_018672.jpg,frame_018708.jpg,11,frame_018696.jpg,anon
還有 功放也需要,780710,781930,frame_018720.jpg,frame_018744.jpg,11,frame_018744.jpg,anon
好 我去拿,781930,783680,frame_018756.jpg,frame_018780.jpg,11,frame_018780.jpg,anon
為什麼現在買,784040,785650,frame_018804.jpg,frame_018828.jpg,11,frame_018828.jpg,soyo
我想要嘛 大家都有自己的,785650,788560,frame_018840.jpg,frame_018900.jpg,11,frame_018876.jpg,anon
妳個打鼓的恐怕是不懂了,788560,791270,frame_018912.jpg,frame_018960.jpg,11,frame_018948.jpg,taki
總之 今晚至少要想辦法搞出來新歌,792860,796440,frame_019020.jpg,frame_019092.jpg,11,frame_019056.jpg,taki
大家都能出來吧,796730,797850,frame_019104.jpg,frame_019128.jpg,11,frame_019116.jpg,taki
又要去立希家嗎,797850,799580,frame_019140.jpg,frame_019164.jpg,11,frame_019152.jpg,tomori
我家住不下五個人,799580,801440,frame_019176.jpg,frame_019212.jpg,11,frame_019200.jpg,soyo
那去我家商量吧,803510,805670,frame_019272.jpg,frame_019308.jpg,11,frame_019296.jpg,soyo
怎麼了,818210,819180,frame_019620.jpg,frame_019632.jpg,11,frame_019632.jpg,anon
來這邊坐下吧,819180,820710,frame_019644.jpg,frame_019668.jpg,11,frame_019668.jpg,anon
妳在吃什麼呢,822670,824000,frame_019728.jpg,frame_019752.jpg,11,frame_019752.jpg,anon
蕎麥麵,824000,824920,frame_019764.jpg,frame_019776.jpg,11,frame_019776.jpg,anon
什麼時候買的,825590,826670,frame_019800.jpg,frame_019812.jpg,11,frame_019812.jpg,soyo
便利店,826670,827600,frame_019824.jpg,frame_019836.jpg,11,frame_019836.jpg,soyo
妳還喜歡蕎麥麵啊,827600,828950,frame_019848.jpg,frame_019872.jpg,11,frame_019860.jpg,taki
不是要寫新歌嗎,828950,830750,frame_019884.jpg,frame_019908.jpg,11,frame_019908.jpg,rana
好吵 別打擾燈,837000,838880,frame_020076.jpg,frame_020112.jpg,11,frame_020100.jpg,taki
抱歉,838880,839530,frame_020124.jpg,frame_020124.jpg,11,frame_020124.jpg,taki
妳坐在這,846340,847700,frame_020292.jpg,frame_020316.jpg,11,frame_020316.jpg,anon
不許碰這個,854710,856250,frame_020496.jpg,frame_020520.jpg,11,frame_020520.jpg,rana
妳什麼時候開始學電腦作曲的,858070,860830,frame_020580.jpg,frame_020628.jpg,11,frame_020616.jpg,taki
中学,863640,864550,frame_020712.jpg,frame_020724.jpg,11,frame_020724.jpg,taki
初中,863640,864550,frame_020712.jpg,frame_020724.jpg,11,frame_020724.jpg,taki
我想著下次組樂隊的時候可能有用,865600,868280,frame_020760.jpg,frame_020808.jpg,11,frame_020796.jpg,taki
Rikki真是專一啊,872770,874750,frame_020928.jpg,frame_020964.jpg,11,frame_020952.jpg,anon
這就不理我了,875680,877270,frame_021000.jpg,frame_021024.jpg,11,frame_021024.jpg,anon
真是的,877270,878600,frame_021036.jpg,frame_021060.jpg,11,frame_021060.jpg,anon
謝謝,884320,885420,frame_021204.jpg,frame_021228.jpg,11,frame_021216.jpg,rana
SPACE？,886280,887520,frame_021252.jpg,frame_021276.jpg,11,frame_021276.jpg,unknown
我外婆的,888150,889140,frame_021300.jpg,frame_021312.jpg,11,frame_021312.jpg,rana
不用這麼拚命想歌詞,894850,897280,frame_021456.jpg,frame_021504.jpg,11,frame_021492.jpg,soyo
話說服裝,899540,900870,frame_021576.jpg,frame_021588.jpg,11,frame_021588.jpg,anon
這種怎麼樣,900870,902160,frame_021600.jpg,frame_021624.jpg,11,frame_021624.jpg,anon
小菜一碟,902410,903310,frame_021648.jpg,frame_021648.jpg,11,frame_021648.jpg,unknown
這和裸體有什麼區別,903310,905000,frame_021660.jpg,frame_021696.jpg,11,frame_021684.jpg,unknown
這樣的衣服 既做不出來又沒法穿,905000,907870,frame_021708.jpg,frame_021756.jpg,11,frame_021744.jpg,unknown
本來也不是樂隊穿的衣服吧,909050,911670,frame_021804.jpg,frame_021852.jpg,11,frame_021828.jpg,soyo
被固有印象束縛 我覺得可不太好,911670,915500,frame_021864.jpg,frame_021948.jpg,11,frame_021912.jpg,soyo
表現方式就應該多種多樣,915500,918030,frame_021960.jpg,frame_022008.jpg,11,frame_021984.jpg,soyo
我還是想顯眼一些,918030,919800,frame_022020.jpg,frame_022044.jpg,11,frame_022032.jpg,soyo
比如這種,919940,921350,frame_022068.jpg,frame_022080.jpg,11,frame_022080.jpg,taki
這種,921890,923030,frame_022104.jpg,frame_022128.jpg,11,frame_022128.jpg,unknown
還有這種,923640,924940,frame_022152.jpg,frame_022176.jpg,11,frame_022164.jpg,anon
我明白服裝一直定不下來的原因了,927730,930280,frame_022248.jpg,frame_022296.jpg,11,frame_022284.jpg,tomori
不知道這是要參加什麼活動呢,930280,932170,frame_022308.jpg,frame_022344.jpg,11,frame_022332.jpg,soyo
Rikki和Soyorin都好過份哦,932710,934770,frame_022368.jpg,frame_022404.jpg,11,frame_022392.jpg,anon
「Soyorin」聽起來有點討厭呀,934770,937070,frame_022416.jpg,frame_022464.jpg,11,frame_022440.jpg,anon
不可愛嗎,937350,938420,frame_022476.jpg,frame_022488.jpg,11,frame_022488.jpg,soyo
我都說了不要,938420,940030,frame_022500.jpg,frame_022536.jpg,11,frame_022524.jpg,soyo
妳起名的品味 確實挺讓人來氣的,940030,942850,frame_022548.jpg,frame_022596.jpg,11,frame_022572.jpg,rana
確實毫無品味,942850,944240,frame_022608.jpg,frame_022632.jpg,11,frame_022632.jpg,rana
明明是妳們品味不足,944240,946220,frame_022644.jpg,frame_022680.jpg,11,frame_022668.jpg,rana
對吧 Tomorin,946420,947540,frame_022692.jpg,frame_022716.jpg,11,frame_022716.jpg,anon
Tomorin？,947540,948520,frame_022728.jpg,frame_022740.jpg,11,frame_022740.jpg,taki
小愛,948520,949350,frame_022752.jpg,frame_022752.jpg,11,frame_022752.jpg,tomori
小愛？,949350,950170,frame_022764.jpg,frame_022776.jpg,11,frame_022776.jpg,taki
什麼時候…,950170,951320,frame_022788.jpg,frame_022800.jpg,11,frame_022800.jpg,rana
那我呢,953040,954070,frame_022860.jpg,frame_022872.jpg,11,frame_022872.jpg,taki
立希,956460,957310,frame_022944.jpg,frame_022944.jpg,11,frame_022944.jpg,soyo
還是Rikki吧 Rikki,958060,959670,frame_022980.jpg,frame_023004.jpg,11,frame_022992.jpg,anon
話說這夜景好漂亮,960810,962680,frame_023040.jpg,frame_023076.jpg,11,frame_023064.jpg,anon
大家一起來拍照吧,962680,964240,frame_023088.jpg,frame_023112.jpg,11,frame_023100.jpg,anon
之後發到社交網絡上,964240,965820,frame_023124.jpg,frame_023148.jpg,11,frame_023148.jpg,anon
發通知之類的要用 我就給樂隊註冊了個賬號,966280,969130,frame_023172.jpg,frame_023232.jpg,11,frame_023208.jpg,soyo
勝手に？,969130,970190,frame_023244.jpg,frame_023256.jpg,11,frame_023256.jpg,soyo
自作主張？,969130,970190,frame_023244.jpg,frame_023256.jpg,11,frame_023256.jpg,soyo
要拍了,974590,975670,frame_023376.jpg,frame_023388.jpg,11,frame_023388.jpg,other
Soyorin也來,978170,979510,frame_023460.jpg,frame_023484.jpg,11,frame_023472.jpg,taki
Soyorin 快過來嘛,981460,983260,frame_023532.jpg,frame_023568.jpg,11,frame_023556.jpg,unknown
Soyorin,983260,984140,frame_023580.jpg,frame_023592.jpg,11,frame_023592.jpg,unknown
我不是Soyorin,988510,990210,frame_023712.jpg,frame_023736.jpg,11,frame_023724.jpg,unknown
糟了 怎麼會這樣,993430,995810,frame_023820.jpg,frame_023868.jpg,11,frame_023856.jpg,soyo
我眼睛閉上了,995810,997220,frame_023880.jpg,frame_023904.jpg,11,frame_023904.jpg,soyo
好像有什麼光,997220,998630,frame_023916.jpg,frame_023940.jpg,11,frame_023928.jpg,rana
幽靈嗎,998630,999600,frame_023952.jpg,frame_023964.jpg,11,frame_023964.jpg,anon
應該不是,999600,1001460,frame_023976.jpg,frame_024000.jpg,11,frame_024000.jpg,anon
不重拍一下嗎,1001720,1003020,frame_024024.jpg,frame_024048.jpg,11,frame_024036.jpg,anon
拍照真難啊,1003020,1005350,frame_024060.jpg,frame_024096.jpg,11,frame_024084.jpg,soyo
再拍一次嘛,1005920,1007490,frame_024120.jpg,frame_024144.jpg,11,frame_024144.jpg,tomori
那張就行,1007490,1008770,frame_024156.jpg,frame_024180.jpg,11,frame_024180.jpg,soyo
別這麼說呀 拜託了,1008770,1011200,frame_024192.jpg,frame_024240.jpg,11,frame_024216.jpg,soyo
其實我一直知道妳在想什麼,1013280,1016360,frame_024300.jpg,frame_024360.jpg,11,frame_024336.jpg,soyo
妳一直忘不掉CRYCHIC,1017200,1019770,frame_024396.jpg,frame_024444.jpg,11,frame_024420.jpg,taki
我注意到這一點 也利用了妳,1020680,1023620,frame_024480.jpg,frame_024540.jpg,11,frame_024516.jpg,taki
所以 我也很過份,1024960,1028000,frame_024576.jpg,frame_024636.jpg,11,frame_024612.jpg,taki
立希,1028910,1029940,frame_024672.jpg,frame_024684.jpg,11,frame_024684.jpg,soyo
我說完了,1030590,1031650,frame_024720.jpg,frame_024732.jpg,11,frame_024732.jpg,soyo
該怎麼辦,1042190,1043760,frame_024996.jpg,frame_025020.jpg,11,frame_025008.jpg,unknown
明天就是Live了啊,1043760,1045120,frame_025032.jpg,frame_025056.jpg,11,frame_025044.jpg,taki
依然什麼都沒完成,1045120,1047210,frame_025068.jpg,frame_025104.jpg,11,frame_025092.jpg,taki
我知道,1047210,1048280,frame_025116.jpg,frame_025128.jpg,11,frame_025128.jpg,taki
服裝怎麼辦啊,1048280,1050120,frame_025140.jpg,frame_025176.jpg,11,frame_025164.jpg,soyo
說到底 有必要做衣服嗎,1050120,1052000,frame_025188.jpg,frame_025212.jpg,11,frame_025200.jpg,soyo
必須要,1052000,1052810,frame_025224.jpg,frame_025236.jpg,11,frame_025236.jpg,tomori
要遲到了,1054400,1055460,frame_025284.jpg,frame_025296.jpg,11,frame_025296.jpg,taki
燈 要請假嗎,1055460,1056640,frame_025308.jpg,frame_025332.jpg,11,frame_025320.jpg,soyo
不行 去學校寫吧,1056640,1058530,frame_025344.jpg,frame_025368.jpg,11,frame_025368.jpg,soyo
隨便找個地方買早飯吧,1058530,1060490,frame_025380.jpg,frame_025416.jpg,11,frame_025404.jpg,unknown
我這有學姐給的麵包,1060960,1062360,frame_025440.jpg,frame_025464.jpg,11,frame_025464.jpg,unknown
巧克力螺？,1062360,1063710,frame_025476.jpg,frame_025500.jpg,11,frame_025488.jpg,unknown
熊？,1064960,1066070,frame_025536.jpg,frame_025560.jpg,11,frame_025548.jpg,unknown
春眠不覺曉,1074420,1077110,frame_025764.jpg,frame_025824.jpg,11,frame_025800.jpg,unknown
處處聞啼鳥,1077110,1079390,frame_025836.jpg,frame_025872.jpg,11,frame_025860.jpg,anon
寫完了,1079070,1080200,frame_025872.jpg,frame_025896.jpg,11,frame_025896.jpg,anon
夜來風雨聲,1079390,1081380,frame_025884.jpg,frame_025920.jpg,11,frame_025908.jpg,anon
花落知…,1081380,1083060,frame_025932.jpg,frame_025956.jpg,11,frame_025956.jpg,anon
Tomorin Tomorin,1081380,1082640,frame_025932.jpg,frame_025956.jpg,11,frame_025944.jpg,anon
德國氣象學家柯本,1083200,1085490,frame_025980.jpg,frame_026016.jpg,11,frame_026004.jpg,taki
按照有無自然植被分類氣候,1085490,1088310,frame_026028.jpg,frame_026088.jpg,11,frame_026064.jpg,taki
歌詞完成了！,1087320,1089320,frame_026076.jpg,frame_026112.jpg,11,frame_026100.jpg,unknown
這被稱為柯本氣候分類法,1088310,1091180,frame_026100.jpg,frame_026160.jpg,11,frame_026136.jpg,unknown
除此之外根據氣溫和…,1091180,1093260,frame_026172.jpg,frame_026208.jpg,11,frame_026196.jpg,taki
我肚子疼 先回家了,1093260,1094640,frame_026220.jpg,frame_026244.jpg,11,frame_026232.jpg,umirin
保重身體,1095440,1096480,frame_026268.jpg,frame_026280.jpg,11,frame_026280.jpg,umirin
來幫我做衣服～！,1104820,1107330,frame_026496.jpg,frame_026544.jpg,11,frame_026520.jpg,tomori
是誰說想做衣服的來著,1107760,1110330,frame_026568.jpg,frame_026616.jpg,11,frame_026592.jpg,unknown
話說啊 我單獨做五個人的衣服肯定做不完吧,1110330,1114090,frame_026628.jpg,frame_026700.jpg,11,frame_026676.jpg,unknown
妳們得體諒一下我,1114090,1115790,frame_026712.jpg,frame_026748.jpg,11,frame_026736.jpg,soyo
還要裝飾嗎,1117350,1118590,frame_026796.jpg,frame_026808.jpg,11,frame_026808.jpg,soyo
直接穿不就好了,1118590,1119950,frame_026820.jpg,frame_026844.jpg,11,frame_026844.jpg,tomori
不好,1119950,1120710,frame_026856.jpg,frame_026868.jpg,11,frame_026868.jpg,tomori
要剪的不是紙 是布,1121970,1124420,frame_026904.jpg,frame_026952.jpg,11,frame_026940.jpg,soyo
布？,1124420,1125250,frame_026964.jpg,frame_026976.jpg,11,frame_026976.jpg,soyo
沒時間玩了吧,1126100,1128000,frame_027000.jpg,frame_027036.jpg,11,frame_027024.jpg,soyo
曲子作好了嗎,1140230,1141920,frame_027348.jpg,frame_027372.jpg,11,frame_027360.jpg,anon
旋律寫好了,1142370,1143850,frame_027396.jpg,frame_027420.jpg,11,frame_027408.jpg,tomori
旋律？,1143850,1144870,frame_027432.jpg,frame_027444.jpg,11,frame_027444.jpg,tomori
也來幫忙做衣服吧,1144870,1147000,frame_027456.jpg,frame_027492.jpg,11,frame_027480.jpg,tomori
燈 抱歉 醒醒,1148990,1150670,frame_027552.jpg,frame_027588.jpg,11,frame_027576.jpg,taki
喂 妳聽得到吧,1151080,1153000,frame_027600.jpg,frame_027636.jpg,11,frame_027624.jpg,taki
該編曲了,1153270,1154470,frame_027660.jpg,frame_027672.jpg,11,frame_027672.jpg,unknown
她說自己是不熬夜主義,1156260,1158370,frame_027732.jpg,frame_027768.jpg,11,frame_027756.jpg,anon
樂奈 衣服…,1159250,1160890,frame_027804.jpg,frame_027828.jpg,11,frame_027816.jpg,anon
這個樂隊怎麼回事啊,1162260,1164710,frame_027876.jpg,frame_027924.jpg,11,frame_027900.jpg,taki
吉他要用多久才會變成這樣呢,1173590,1176420,frame_028140.jpg,frame_028200.jpg,11,frame_028176.jpg,tomori
我外婆的,1176420,1177640,frame_028212.jpg,frame_028224.jpg,11,frame_028224.jpg,taki
外婆…,1177640,1179250,frame_028236.jpg,frame_028272.jpg,11,frame_028260.jpg,tomori
妳給我撥片的時候也提到過吧,1179250,1181030,frame_028284.jpg,frame_028308.jpg,11,frame_028296.jpg,rana
Miraculous Scarlet,1181030,1182720,frame_028320.jpg,frame_028356.jpg,11,frame_028344.jpg,rana
米拉Q… 什麼,1182900,1185530,frame_028368.jpg,frame_028416.jpg,11,frame_028404.jpg,anon
她以前開Live House,1185530,1187090,frame_028428.jpg,frame_028452.jpg,11,frame_028452.jpg,rana
SPACE,1188350,1189360,frame_028500.jpg,frame_028512.jpg,11,frame_028512.jpg,rana
我以為會存在一輩子,1189920,1191850,frame_028536.jpg,frame_028572.jpg,11,frame_028560.jpg,taki
但是沒了,1192140,1193360,frame_028584.jpg,frame_028608.jpg,11,frame_028608.jpg,taki
不過她說歸宿這東西 總會有人再創造出來,1195570,1200280,frame_028668.jpg,frame_028776.jpg,11,frame_028728.jpg,rana
晚安,1207330,1208390,frame_028956.jpg,frame_028968.jpg,11,frame_028968.jpg,unknown
等下 別睡,1208560,1209750,frame_028980.jpg,frame_029004.jpg,11,frame_028992.jpg,taki
曲子怎麼辦啊,1209750,1211180,frame_029016.jpg,frame_029028.jpg,11,frame_029028.jpg,taki
我的床,1211180,1213160,frame_029040.jpg,frame_029076.jpg,11,frame_029064.jpg,taki
一生…,1213160,1214250,frame_029088.jpg,frame_029112.jpg,11,frame_029100.jpg,taki
一輩子…,1213160,1214250,frame_029088.jpg,frame_029112.jpg,11,frame_029100.jpg,taki
一輩子好困難,1216160,1218260,frame_029160.jpg,frame_029208.jpg,11,frame_029184.jpg,tomori
非常難,1219170,1220070,frame_029232.jpg,frame_029244.jpg,11,frame_029244.jpg,tomori
我因為害怕受傷,1222550,1226580,frame_029316.jpg,frame_029400.jpg,11,frame_029364.jpg,tomori
才想要組一輩子樂隊,1227920,1230870,frame_029448.jpg,frame_029508.jpg,11,frame_029484.jpg,tomori
但是…,1232070,1232850,frame_029544.jpg,frame_029556.jpg,11,frame_029556.jpg,tomori
一輩子不受傷 是不可能的,1234100,1236990,frame_029592.jpg,frame_029652.jpg,11,frame_029628.jpg,unknown
就算滿身傷痕 滿身汙泥,1237990,1241540,frame_029688.jpg,frame_029760.jpg,11,frame_029736.jpg,unknown
也要拚盡全力,1242130,1243780,frame_029784.jpg,frame_029820.jpg,11,frame_029808.jpg,unknown
即便如此,1245030,1246070,frame_029856.jpg,frame_029868.jpg,11,frame_029868.jpg,tomori
我還是想和妳們組一輩子樂隊,1247490,1249680,frame_029916.jpg,frame_029952.jpg,11,frame_029940.jpg,tomori
不管摔倒 迷路多少次,1250850,1254350,frame_030000.jpg,frame_030072.jpg,11,frame_030036.jpg,tomori
就是這個,1257030,1257990,frame_030144.jpg,frame_030156.jpg,11,frame_030156.jpg,tomori
小愛,1259170,1260070,frame_030192.jpg,frame_030204.jpg,11,frame_030204.jpg,tomori
找到了,1262770,1263620,frame_030288.jpg,frame_030288.jpg,11,frame_030288.jpg,taki
這個,1263810,1264550,frame_030312.jpg,frame_030312.jpg,11,frame_030312.jpg,taki
我們的樂隊名,1265990,1267570,frame_030360.jpg,frame_030384.jpg,11,frame_030384.jpg,anon
迷路的孩子樂隊,1268570,1269880,frame_030420.jpg,frame_030444.jpg,11,frame_030432.jpg,unknown
我的衣服,1304950,1306320,frame_031296.jpg,frame_031320.jpg,11,frame_031308.jpg,soyo
被剪開了,1306990,1308950,frame_031344.jpg,frame_031380.jpg,11,frame_031368.jpg,soyo
Afterglow　ホント楽しみ,1120,3240,frame_000036.jpg,frame_000072.jpg,12,frame_000060.jpg,unknown
我好期待Afterglow,1120,3240,frame_000036.jpg,frame_000072.jpg,12,frame_000060.jpg,unknown
是啊,3240,3980,frame_000084.jpg,frame_000084.jpg,12,frame_000096.jpg,other
還有哪裡的樂隊要出場來著,3980,5990,frame_000096.jpg,frame_000132.jpg,12,frame_000120.jpg,unknown
好像叫「迷子」？,5990,8050,frame_000144.jpg,frame_000192.jpg,12,frame_000180.jpg,muzimi
成了,13970,14800,frame_000336.jpg,frame_000348.jpg,12,frame_000348.jpg,anon
這樣就完成了吧,15280,16690,frame_000372.jpg,frame_000396.jpg,12,frame_000384.jpg,anon
趕緊收拾樂器,16690,18160,frame_000408.jpg,frame_000432.jpg,12,frame_000420.jpg,tomori
話說新歌算是完成了吧,20550,22780,frame_000504.jpg,frame_000540.jpg,12,frame_000528.jpg,anon
妳幹什麼呢 快點,22780,24550,frame_000552.jpg,frame_000588.jpg,12,frame_000576.jpg,taki
可是…,24550,25480,frame_000600.jpg,frame_000600.jpg,12,frame_000600.jpg,tomori
燈 那個不用管了,25480,26920,frame_000612.jpg,frame_000636.jpg,12,frame_000636.jpg,anon
怎麼了,27670,28510,frame_000672.jpg,frame_000672.jpg,12,frame_000684.jpg,unknown
餓了,28510,29710,frame_000684.jpg,frame_000708.jpg,12,frame_000708.jpg,rana
之後再說,29710,30600,frame_000720.jpg,frame_000732.jpg,12,frame_000732.jpg,taki
先做好準備 快點,30600,32350,frame_000744.jpg,frame_000768.jpg,12,frame_000756.jpg,taki
走吧,32350,33070,frame_000780.jpg,frame_000792.jpg,12,frame_000792.jpg,soyo
等下 等下,33590,35110,frame_000816.jpg,frame_000840.jpg,12,frame_000828.jpg,rana
不是,36270,36840,frame_000876.jpg,frame_000876.jpg,12,frame_000888.jpg,taki
服了,38310,39350,frame_000924.jpg,frame_000936.jpg,12,frame_000936.jpg,taki
行了 走吧,40920,42030,frame_000984.jpg,frame_000996.jpg,12,frame_000996.jpg,rana
我還想好好開Live呢 結果這樣？,44270,46850,frame_001068.jpg,frame_001116.jpg,12,frame_001104.jpg,taki
我早就知道會這樣,46850,48360,frame_001128.jpg,frame_001152.jpg,12,frame_001152.jpg,soyo
話說 那樣算是完成了吧,48360,50360,frame_001164.jpg,frame_001200.jpg,12,frame_001188.jpg,unknown
是成了吧,50360,51520,frame_001212.jpg,frame_001224.jpg,12,frame_001224.jpg,anon
新曲,51840,53210,frame_001248.jpg,frame_001272.jpg,12,frame_001260.jpg,anon
新歌,51840,53210,frame_001248.jpg,frame_001272.jpg,12,frame_001260.jpg,anon
即使雨過天晴,54650,57200,frame_001320.jpg,frame_001368.jpg,12,frame_001344.jpg,unknown
行走路上的我終不會忘記,57030,59530,frame_001368.jpg,frame_001416.jpg,12,frame_001404.jpg,tomori
是第一滴雨讓今天的我抬起了頭,59360,65500,frame_001428.jpg,frame_001560.jpg,12,frame_001500.jpg,taki
做出一把透明的傘 圈出只屬於我的空間,71920,76640,frame_001728.jpg,frame_001836.jpg,12,frame_001788.jpg,unknown
撐開躲藏起來,76420,78210,frame_001836.jpg,frame_001872.jpg,12,frame_001860.jpg,anon
在這小小世界 我默默逃避,78100,81050,frame_001884.jpg,frame_001932.jpg,12,frame_001908.jpg,unknown
在透明傘面之外,81260,83980,frame_001956.jpg,frame_002004.jpg,12,frame_001992.jpg,rana
雨點敲擊出婆娑的聲響,83760,86350,frame_002016.jpg,frame_002064.jpg,12,frame_002040.jpg,rana
如同迸發的暗號,86480,88100,frame_002076.jpg,frame_002112.jpg,12,frame_002100.jpg,taki
滋潤了我的內心,87940,90570,frame_002112.jpg,frame_002160.jpg,12,frame_002148.jpg,unknown
和這淚如雨下的天空一起前行,90760,95640,frame_002184.jpg,frame_002292.jpg,12,frame_002244.jpg,tomori
瀝青路逐漸沾濕 疾風驟雨降臨,95490,99900,frame_002292.jpg,frame_002388.jpg,12,frame_002352.jpg,taki
我不願空等時光流逝,100070,104320,frame_002400.jpg,frame_002496.jpg,12,frame_002460.jpg,tomori
而是想要一直凝視著,104610,109170,frame_002520.jpg,frame_002616.jpg,12,frame_002568.jpg,unknown
那無色卻真實存在之物,109210,111920,frame_002628.jpg,frame_002676.jpg,12,frame_002652.jpg,taki
當這場雨悄然停歇,112210,115960,frame_002700.jpg,frame_002772.jpg,12,frame_002736.jpg,unknown
就彷彿未曾來過,115920,118340,frame_002784.jpg,frame_002832.jpg,12,frame_002820.jpg,anon
內心也像消失的傘之花,118420,122600,frame_002844.jpg,frame_002928.jpg,12,frame_002892.jpg,anon
不知該如何摺疊收起,122720,125550,frame_002952.jpg,frame_003000.jpg,12,frame_002988.jpg,taki
我只願將那些逝去的瞬間,125340,128650,frame_003012.jpg,frame_003084.jpg,12,frame_003048.jpg,other
如同雨滴般 收集珍藏起來,128480,134070,frame_003084.jpg,frame_003204.jpg,12,frame_003156.jpg,unknown
就從那天起 一切都開始了,144350,149420,frame_003468.jpg,frame_003576.jpg,12,frame_003528.jpg,tomori
如今的命運 與山茶花一同綻放,149420,154130,frame_003588.jpg,frame_003684.jpg,12,frame_003648.jpg,anon
真熱鬧啊,155390,157170,frame_003732.jpg,frame_003768.jpg,12,frame_003756.jpg,taki
那是自然,157170,158290,frame_003780.jpg,frame_003792.jpg,12,frame_003792.jpg,taki
要演奏哪首,162670,163720,frame_003912.jpg,frame_003924.jpg,12,frame_003924.jpg,other
先《迷星叫》,163720,164680,frame_003936.jpg,frame_003948.jpg,12,frame_003948.jpg,soyo
既然要演奏 說明完成了吧,164680,167170,frame_003960.jpg,frame_004008.jpg,12,frame_003984.jpg,rana
野良猫,168770,169680,frame_004056.jpg,frame_004068.jpg,12,frame_004068.jpg,rana
流浪貓,168770,169680,frame_004056.jpg,frame_004068.jpg,12,frame_004068.jpg,taki
為什麼不回答我,169680,171820,frame_004080.jpg,frame_004116.jpg,12,frame_004104.jpg,anon
受不了 完成是完成了,172240,174880,frame_004140.jpg,frame_004188.jpg,12,frame_004164.jpg,taki
只是…,175750,177220,frame_004224.jpg,frame_004248.jpg,12,frame_004236.jpg,anon
只是？,177220,178000,frame_004260.jpg,frame_004260.jpg,12,frame_004260.jpg,anon
我也不明白能不能行,178000,179680,frame_004272.jpg,frame_004308.jpg,12,frame_004296.jpg,anon
這東西要一起合好多遍,180670,182790,frame_004332.jpg,frame_004380.jpg,12,frame_004368.jpg,taki
然後才可能明白,182790,184380,frame_004392.jpg,frame_004416.jpg,12,frame_004404.jpg,taki
可我們根本沒時間重新審視歌曲,185280,187380,frame_004452.jpg,frame_004488.jpg,12,frame_004476.jpg,tomori
也沒來得及彩排,187690,189560,frame_004512.jpg,frame_004536.jpg,12,frame_004524.jpg,tomori
Tomorin呢,191230,192340,frame_004596.jpg,frame_004608.jpg,12,frame_004608.jpg,soyo
不知道,194440,195360,frame_004668.jpg,frame_004680.jpg,12,frame_004680.jpg,soyo
幹嘛,198210,199160,frame_004764.jpg,frame_004764.jpg,12,frame_004764.jpg,taki
水可以隨便喝,200600,202250,frame_004812.jpg,frame_004848.jpg,12,frame_004836.jpg,unknown
